Code,smiles,MW,LogP,NumHDonors,NumHAcceptors
CHAL,O=C(/C=C/C=C/c1ccccc1)c1ccc(/N=N\N2CCOCC2)cc1,347.41800000000023,4.469800000000005,0.0,4.0
CHAL,O=C1/C(=C/c2ccccc2)CCc2ccccc21,234.29799999999997,3.8991000000000025,0.0,1.0
CHAL,O=C1/C(=C/c2ccccc2Cl)CCc2ccccc21,268.743,4.552500000000004,0.0,1.0
CHAL,O=C1/C(=C/c2cccc(Cl)c2)CCc2ccccc21,268.743,4.552500000000003,0.0,1.0
CHAL,O=C1/C(=C/c2ccc(Br)cc2)CCc2ccccc21,313.19399999999996,4.6616000000000035,0.0,1.0
CHAL,O=C1/C(=C/c2ccc(F)cc2)CCc2ccccc21,252.28799999999998,4.0382000000000025,0.0,1.0
CHAL,COc1ccc(/C=C2\CCc3ccccc3C2=O)cc1,264.32399999999996,3.907700000000003,0.0,2.0
CHAL,O=C1/C(=C/c2ccc(Cl)cc2Cl)CCc2ccccc21,303.188,5.205900000000002,0.0,1.0
CHAL,COc1ccc(/C=C2\CCc3ccccc3C2=O)cc1OC,294.35,3.9163000000000032,0.0,3.0
CHAL,COc1cc(/C=C2\CCc3ccccc3C2=O)cc(OC)c1OC,324.3760000000001,3.9249000000000027,0.0,4.0
CHAL,COc1ccc(/C=C/C(=O)c2ccc(Br)cc2)cc1,317.182,4.353800000000003,0.0,2.0
CHAL,COc1ccc(/C=C/C(=O)c2ccc(I)cc2)cc1,364.182,4.1959000000000035,0.0,2.0
CHAL,COc1ccc(C(=O)/C=C/c2ccc(O)cc2)cc1,254.28500000000003,3.2969000000000017,1.0,3.0
CHAL,O=C(/C=C/c1ccc(O)cc1)c1ccc(Br)cc1,303.155,4.0508000000000015,1.0,2.0
CHAL,O=C(/C=C/c1ccc(O)cc1)c1ccc(Cl)cc1,258.704,3.9417000000000018,1.0,2.0
CHAL,O=C(/C=C/c1ccccc1)c1ccc(Br)cc1,287.156,4.345200000000002,0.0,1.0
CHAL,O=C(/C=C/c1ccccc1)c1ccc(I)cc1,334.156,4.187300000000002,0.0,1.0
CHAL,CN(C)c1ccc(/C=C/C(=O)c2ccc3ccccc3c2)cc1,301.389,4.801900000000004,0.0,2.0
CHAL,CN(C)c1ccc(/C=C/C(=O)c2ccc[nH]2)cc1,240.30599999999998,2.976800000000001,1.0,2.0
CHAL,O=C(/C=C/c1cn(Cc2ccccc2)c2ccccc12)c1cccs1,343.45100000000014,5.647200000000003,0.0,3.0
CHAL,CN(C)c1ccc(/C=C/C(=O)c2ccc(OCCCN3CCCCC3)cc2)cc1,392.5430000000002,4.903500000000005,0.0,4.0
CHAL,COc1ccc(N(c2ccc(/C=C/C(=O)c3ccccc3)cc2)c2ccc(OC)cc2)cc1,435.52300000000014,7.069700000000006,0.0,4.0
CHAL,CN(C)c1ccc(C(=O)/C=C/c2ccc(/C=C/C=C/C=C/C=C(CN)CN)cc2)cc1,413.56500000000017,4.618100000000003,2.0,4.0
CHAL,C=CC(=O)Nc1ccc(C(=O)/C=C/c2ccc(N(C)C)cc2)cc1,320.392,3.7732000000000028,1.0,3.0
CHAL,COc1ccc(C(=O)/C=C/c2ccc(OC)c(OC)c2)c(O)c1,314.33700000000005,3.3141000000000016,1.0,5.0
CHAL,COc1ccc(C(=O)/C=C/c2ccc(C)cc2)cc1,252.31300000000002,3.899720000000003,0.0,2.0
CHAL,COc1ccc(C(=O)/C=C/c2ccc(F)cc2)cc1,256.276,3.730400000000002,0.0,2.0
CHAL,COc1ccc(C(=O)/C=C/c2ccc(Cl)cc2)cc1,272.731,4.2447000000000035,0.0,2.0
CHAL,COc1ccc(C(=O)/C=C/c2ccc(Br)cc2)cc1,317.182,4.353800000000003,0.0,2.0
CHAL,COc1ccc(C(=O)/C=C/c2ccc(N(O)O)cc2)cc1,285.29900000000004,3.176100000000001,2.0,5.0
CHAL,COc1ccc(/C=C/C(=O)c2c(OC)ccc3ccccc23)cc1O,334.37100000000004,4.458700000000004,1.0,4.0
CHAL,COc1ccc(/C=C/C(=O)c2ccc(OC)c3ccccc23)cc1N,333.38700000000006,4.335300000000003,1.0,4.0
CHAL,CCN(C)c1ccc(/C=C/C(=O)c2ccc(OC)c3ccccc23)cc1,345.442,5.200600000000005,0.0,3.0
CHAL,CC(C)=CCC/C(C)=C/Cc1c(O)ccc(C(=O)/C=C/c2ccc(O)c(O)c2)c1O,408.4940000000001,5.640300000000008,4.0,5.0
CHAL,O=C(/C=C/c1ccc(F)cc1O)c1ccccc1,242.24900000000002,3.4274000000000022,1.0,2.0
CHAL,O=C(/C=C/c1ccc(O)cc1O)c1ccccc1,240.258,2.993900000000001,2.0,3.0
CHAL,O=C(/C=C/c1cc(Br)ccc1O)c1ccc(/N=N/c2ccc(N(O)O)cc2Cl)c(O)c1,504.72400000000016,6.410000000000005,4.0,8.0
CUR,CC(C)(C(=O)/C=C/c1ccc(O)c(O)c1)C(=O)/C=C/c1ccc(O)c(O)c1,368.38500000000005,3.400000000000003,4.0,6.0
CUR,Cc1cc(/C=C/C(=O)/C=C(O)/C=C/c2ccc(O)c(C)c2)ccc1O,336.38700000000006,4.452240000000004,3.0,4.0
CUR,O=C(/C=C(O)/C=C/c1ccc(O)cc1)/C=C/c1ccc(O)cc1,308.333,3.8354000000000017,3.0,4.0
CUR,O=C(/C=C(O)/C=C/c1ccc(O)c(Br)c1)/C=C/c1ccc(O)c(Br)c1,466.12500000000006,5.360400000000004,3.0,4.0
CUR,O=C(/C=C(O)/C=C/c1ccc(O)c(Cl)c1)/C=C/c1ccc(O)c(Cl)c1,377.22300000000007,5.142200000000003,3.0,4.0
CUR,O=C(/C=C(O)/C=C/c1ccc(O)c(F)c1)/C=C/c1ccc(O)c(F)c1,344.31300000000005,4.113600000000002,3.0,4.0
CUR,O=C(/C=C(O)/C=C/c1ccc(O)c(O)c1)/C=C/c1ccc(O)c(O)c1,340.3310000000001,3.2466000000000017,5.0,6.0
CUR,COc1cc(/C=C/C(O)=C/C(=O)/C=C/c2ccc(OC(=O)C(N)CCCCN)c(OC)c2)ccc1O,496.5600000000004,3.5087000000000015,4.0,9.0
CUR,COc1cc(/C=C/C(=O)/C=C(O)/C=C/c2ccc(OC(=O)C(N)CCCCN)c(OC)c2)ccc1OC(=O)C(N)CCCCN,624.735,3.1648000000000014,5.0,12.0
CUR,COC1=CC(/C=C/C(=O)/C=C(O)/C=C/c2ccc(OC(=O)C(C)(CO)CO)c(OC)c2)=CCC1OC(=O)C(C)(CO)CO,602.6330000000003,1.9349999999999992,5.0,12.0
CUR,CCN(CC)c1cccc(/C=C/C(=O)C(C)(C)C(=O)/C=C/c2cccc(OC)c2)c1,405.5380000000001,5.432400000000006,0.0,4.0
CUR,COc1cc(/C=C/C(=O)CC(=O)/C=C/c2ccc(O)c(CN(C)C)c2)ccc1O,395.45500000000015,3.4229000000000025,2.0,6.0
CUR,O=C(/C=C/c1c[nH]c2ccccc12)CC(=O)/C=C/C1C=Nc2ccccc21,354.40900000000005,4.765300000000003,1.0,3.0
CUR,COc1cc(/C=C/C(=O)C(=Cc2ccc(O)c(O)c2)C(=O)/C=C/c2ccc(O)c(OC)c2)ccc1O,488.49200000000025,4.474600000000005,4.0,8.0
CUR,COc1cc(C=C(C(=O)/C=C/c2ccc(O)c(OC)c2)C(=O)/C=C/c2ccc(O)c(OC)c2)ccc1O,502.51900000000023,4.777600000000005,3.0,8.0
CUR,COc1cc(C=C(C(=O)/C=C/c2ccc(OC)c(OC)c2)C(=O)/C=C/c2ccc(OC)c(OC)c2)ccc1O,530.5730000000003,5.383600000000006,1.0,8.0
CUR,COc1cc(C=C(C(=O)/C=C/c2cc(OC)c(OC)c(OC)c2)C(=O)/C=C/c2cc(OC)c(OC)c(OC)c2)ccc1O,590.6250000000003,5.4008000000000065,1.0,10.0
CUR,COC1=CC(/C=C(\C(=O)/C=C/C2=CCC(N(C)C)C=C2)C(=O)/C=C/c2ccc(N(C)C)cc2)=CCC1O,500.63900000000024,4.424400000000005,1.0,6.0
CUR,COc1cc(/C=C/C(=O)C(=NNC2=CCC(C)C=C2)C(=O)/C=C/c2ccc(O)c(OC)c2)ccc1O,488.54000000000025,4.405300000000004,3.0,8.0
CUR,COc1cc(C2CC(C(=NNc3ccc(C)cc3)C3=NC(=O)NC(c4ccc(O)c(OC)c4)C3)=NC(=O)N2)ccc1O,570.6060000000003,4.782520000000004,5.0,8.0
CUR,COc1cc(C2CC(C(=NNc3ccc(C)cc3)C3=NC(=S)NC(c4ccc(O)c(OC)c4)C3)=NC(=S)N2)ccc1O,602.7420000000002,5.112320000000006,5.0,8.0
CUR,COc1cc(C2CC(C(=NNc3ccc(C)cc3)C3=NC(=N)NC(c4ccc(O)c(OC)c4)C3)=NC(=N)N2)ccc1O,568.6380000000003,4.412060000000003,7.0,8.0
CUR,COc1cc(C2CC(C(=NNc3ccc(C)cc3)C3=Nc4ncccc4NC(c4ccc(O)c(OC)c4)C3)=Nc3ncccc3N2)ccc1O,668.7580000000002,7.6405200000000075,5.0,12.0
CUR,COc1cc(C2C=C(C(=NNc3ccc(C)cc3)C3=CC(c4ccc(O)c(OC)c4)ON3)NO2)ccc1O,516.5540000000002,4.511320000000004,5.0,10.0
CUR,CCN1N=C(C(=NNc2ccccc2)C2=NN(CC)C(c3ccc(O)c(OC)c3)C2)CC1c1ccc(O)c(OC)c1,556.6670000000003,5.528700000000006,3.0,10.0
CUR,COC(=O)CCC(C(=O)/C=C/c1ccc(O)c(OC(F)(F)F)c1)C(=O)/C=C/c1ccc(O)c(OC(F)(F)F)c1,562.4150000000003,5.329200000000004,2.0,8.0
CUR,O=C(O)CCC(C(=O)/C=C/c1ccc(O)c(OC(F)(F)F)c1)C(=O)/C=C/c1ccc(O)c(OC(F)(F)F)c1,548.3880000000003,5.240800000000003,3.0,7.0
CUR,C=CC(=O)NC(c1ccccc1)C(C(=O)/C=C/c1cccc(O)c1)C(=O)/C=C/c1cccc(O)c1,467.5210000000002,4.622300000000005,3.0,5.0
CUR,CC(=O)NC(c1ccccc1)C(C(=O)/C=C/c1cc(O)cc(O)c1)C(=O)/C=C/c1cc(O)cc(O)c1,487.50800000000015,3.8674000000000026,5.0,7.0
CUR,O=C(/C=C(\O)c1ccccc1)c1ccccc1O,240.258,3.1740000000000017,2.0,3.0
CUR,O=C(/C=C(\O)c1ccccc1)c1cc(-c2cccc(F)c2)ccc1O,334.34600000000006,4.980100000000004,2.0,3.0
CUR,COc1cccc(C(=O)/C=C/c2ccccc2N(O)O)c1,285.29900000000004,3.176100000000001,2.0,5.0
CUR,COc1ccc(/C=C/C(=O)/C=C/c2ccc(I)cc2)cc1,390.22,4.595500000000004,0.0,2.0
CUR,COc1cc(/C=C/C(=O)/C=C/c2ccc(O)c(OC)c2)ccc1O,326.348,3.4107000000000025,2.0,5.0
CUR,COc1ccc(/C=C/C(=O)/C=C/c2cc(C)c(O)c(OC)c2)cc1OC,354.4020000000001,4.022120000000003,1.0,5.0
CUR,O=C(C1=C(O)/C(=C/c2ccc(O)c(O)c2)CCC1)c1ccccc1,322.35999999999996,4.360100000000004,3.0,4.0
CUR,COc1cc(/C=C2\CCCC(C(=O)c3ccccc3)=C2O)ccc1O,336.38700000000006,4.663100000000004,2.0,4.0
CUR,COc1ccc(C(=O)/C=C(\O)c2ccccc2)c(O)c1,270.284,3.1826000000000008,2.0,4.0
CUR,O=C(/C=C(O)/C=C/c1ccccc1)c1ccccc1O,266.296,3.730200000000002,2.0,3.0
CUR,O=C(C1=C(O)/C(=C/c2ccccc2)CCC1)c1ccc(O)c(O)c1,322.36,4.360100000000004,3.0,4.0
CUR,C#CCOc1ccc(/C=C2\CCC/C(=C\c3ccc(OCC#C)c(OC)c3)C2)cc1OC,428.5280000000002,5.768800000000006,0.0,4.0
CUR,COc1cccc(/C=C2\CCC/C(=C\c3ccc(C)cc3)C2=O)c1OC,348.44200000000006,5.232220000000005,0.0,3.0
CUR,Cc1ccc(/C=C2\CCC/C(=C\c3cc(C=O)oc3C)C2=O)cc1,320.38800000000003,4.928940000000003,0.0,3.0
CUR,COc1ccc(/C=C2\CCC/C(=C\c3ccc(O)c(OC)c3)C2=O)cc1,350.41400000000004,4.629400000000004,1.0,4.0
CUR,COc1cc(/C=C2\CCC/C(=C\c3ccc(O)cc3)C2=O)ccc1O,336.38700000000006,4.326400000000005,2.0,4.0
CUR,COc1ccc(/C=C2\CCC/C(=C\c3ccc(-c4ccc(Br)cc4)cc3)C2=O)cc1OC,489.4090000000001,7.353300000000007,0.0,3.0
CUR,O=C1/C(=C/c2cc(/N=C/c3ccc(O)c(O)c3O)ccc2F)CNC/C1=C\c1cc(/N=C/c2ccc(O)c(O)c2O)ccc1F,613.5730000000003,5.338900000000008,7.0,10.0
CUR,C=CCc1cc(/C=C/C(=O)/C=C/c2cc(Br)ccc2Br)ccc1OC,462.1810000000001,6.244400000000004,0.0,2.0
CUR,C=CCc1cc(/C=C2\CC/C(=C\c3ccc(O)c(CC=C)c3)C2=O)ccc1O,372.46400000000006,5.384700000000006,2.0,3.0
CUR,C=CCc1cc(/C=C2\CNC/C(=C\C3=CC=C(O)C(CC=C)C3)C2=O)ccc1O,389.4950000000002,4.567100000000004,3.0,4.0
CUR,C=CCc1cc(/C=C2\CN(C3CC3)C/C(=C\c3ccc(N4CCN(C)CC4)cc3)C2=O)ccc1O,469.62900000000025,4.386600000000005,1.0,5.0
CUR,C=CCc1cc(/C=C2\CSC/C(=C\c3ccc(O)c(CC=C)c3)C2=O)ccc1O,404.5310000000002,5.337700000000006,2.0,4.0
CUR,COc1ccccc1/C=C/C(=O)/C=C/c1ccc(OCCCN2CCOCC2)c(OC)c1,437.5360000000004,4.100600000000003,0.0,6.0
CUR,CN(C)Cc1cc(/C=C2\CCC/C(=C\c3ccc(O)c(CN(C)C)c3)C2=O)ccc1O,420.55300000000017,4.441000000000005,2.0,5.0
CUR,CN(C)Cc1cc(/C=C2\CNC/C(=C\c3cc(CN(C)C)c(O)c(CN(C)C)c3)C2=O)cc(CN)c1O,507.6790000000003,2.3806,4.0,8.0
CUR,CN(C)Cc1cc(/C=C/C(=O)/C=C/c2ccc(O)c(CN(C)C)c2)ccc1O,380.4880000000001,3.5167000000000033,2.0,5.0
CUR,O=C1/C(=C/c2ccccc2F)CNC/C1=C\c1ccccc1F,311.33099999999996,3.6041000000000025,1.0,2.0
CUR,O=C1/C(=C/c2ccc(OCc3ccccc3)cc2)CNC/C1=C\c1ccc(OCc2ccccc2)cc1,487.5990000000002,6.4839000000000055,1.0,4.0
CUR,CC(=O)N1C/C(=C\c2ccc(Oc3ccccc3)cc2)C(=O)/C(=C/c2ccc(Oc3ccccc3)cc2)C1,501.5820000000003,7.169400000000006,0.0,4.0
CUR,O=C1/C(=C/c2ccccc2)CN(C(c2ccc(F)cc2)P(=O)(O)O)C/C1=C\c1ccc(F)cc1,481.4350000000001,5.193000000000006,2.0,3.0
CUR,NOP(=O)(O)C(c1ccc(F)cc1)N1C/C(=C\c2ccccc2)C(=O)/C(=C/c2ccc(F)cc2)C1,496.4500000000002,5.091000000000004,2.0,5.0
CUR,COc1cc(/C=C2\CC/C(=C\c3c[nH]c4ccc(Br)cc34)C2=O)ccc1O,424.2940000000001,5.4745000000000035,2.0,3.0
CUR,CCN(CC)c1ccc(/C=C/C(=O)/C=C/c2ccc(OC)c(OC)c2)cc1,365.4730000000001,4.845700000000004,0.0,4.0
CUR,CN1C/C(=C\c2cn(-c3ccccc3)nc2-c2ccccc2)C(=O)/C(=C/c2cn(-c3ccccc3)nc2-c2ccccc2)C1,573.7000000000003,7.373500000000008,0.0,6.0
CUR,COc1ccc(-c2nn(-c3ccccc3)cc2/C=C2\CN(C)C/C(=C\c3cn(-c4ccccc4)nc3-c3ccc(OC)cc3)C2=O)cc1,633.7520000000003,7.390700000000008,0.0,8.0
CUR,O=C1/C(=C/c2cn(-c3ccccc3)nc2-c2ccccc2)CN(Cc2ccccc2)C/C1=C\c1cn(-c2ccccc2)nc1-c1ccccc1,649.7980000000002,8.943900000000003,0.0,6.0
CUR,O=C1/C(=C/c2cn(-c3ccccc3)nc2-c2ccccc2)CNC/C1=C\c1cn(-c2ccccc2)nc1-c1ccccc1,559.6730000000003,7.031300000000006,1.0,6.0
CUR,COc1ccc(-c2nn(-c3ccccc3)cc2/C=C2\CCCC/C(=C\c3cn(-c4ccccc4)nc3-c3ccc(OC)cc3)C2=O)cc1,632.7640000000004,9.019300000000003,0.0,7.0
CUR,O=C1/C(=C/c2cn(-c3ccccc3)nc2-c2ccccc2)CCCC/C1=C\c1cn(-c2ccccc2)nc1-c1ccccc1,572.7120000000004,9.0021,0.0,5.0
CUR,CCCCNC(=C\C(=O)/C=C/c1ccc(O)c(OC)c1)/C=C/c1ccc(O)c(OC)c1,423.5090000000001,4.684300000000005,3.0,6.0
CUR,CC(C)CNC(=C\C(=O)/C=C/c1ccc(O)cc1)/C=C/c1ccc(O)cc1,363.45700000000005,4.523000000000004,3.0,4.0
CUR,CCC(C)NC(=C\C(=O)/C=C/c1ccc(O)cc1)/C=C/c1ccc(O)cc1,363.4570000000001,4.665500000000005,3.0,4.0
CUR,O=C(/C=C(/C=C/c1ccc(O)cc1)NC1CCCCC1)/C=C/c1ccc(O)cc1,389.4950000000001,5.199700000000004,3.0,4.0
CUR,COc1cc(/C=C/C(=O)CC(=O)/C=C/c2ccc(O)cc2)ccc1O,338.35900000000004,3.361300000000002,2.0,5.0
CUR,O=C(/C=C/c1ccc(O)cc1)CC(=O)/C=C/c1ccc(O)cc1,308.333,3.3527000000000022,2.0,4.0
CUR,O=C(/C=C/c1ccc(O)c(O)c1)CC(=O)/C=C/c1ccc(O)c(O)c1,340.331,2.7639000000000022,4.0,6.0
CUR,COc1cc(/C=C/C=C/C(=O)/C=C/c2ccc(O)c(OC)c2)ccc1O,352.3860000000001,3.966900000000003,2.0,5.0
CUR,COc1cc(CC/C=C/C(=O)CCc2ccc(O)c(OC)c2)ccc1O,356.41800000000006,3.805700000000003,2.0,5.0
CUR,O=C(CCc1ccccc1)CC(O)CCc1ccccc1,282.383,3.5721000000000025,1.0,2.0
CUR,COc1cc(CC/C=C/C(=O)CCc2ccccc2)ccc1O,310.39300000000003,4.091500000000004,1.0,3.0
CUR,O=C(/C=C/CCc1ccc(O)cc1)CCc1ccccc1,280.367,4.082900000000003,1.0,2.0
CUR,O=C(CCc1ccccc1)CC(O)/C=C/c1ccc(O)cc1,296.366,3.3583000000000025,2.0,3.0
CUR,CCOC(CCc1ccc(O)c(OC)c1)CC(=O)CCc1ccccc1,356.4620000000001,4.330500000000004,1.0,4.0
CUR,O=C(/C=C(\O)CCc1ccc(O)cc1)CCc1ccccc1,296.366,3.968600000000002,2.0,3.0
CUR,O=C(/C=C/C=C/c1ccccc1)/C=C/C=C/c1ccccc1,286.374,5.094700000000004,0.0,1.0
CUR,O=C1/C(=C/C=C/c2ccccc2)CC/C1=C\C=C\c1ccccc1,312.412,5.628900000000005,0.0,1.0
CUR,O=C1/C(=C/C=C/c2ccccc2)CCC/C1=C\C=C\c1ccccc1,326.439,6.0190000000000055,0.0,1.0
CUR,O=C(/C=C/C=C/c1ccnc2ccccc12)/C=C/C=C/c1ccnc2ccccc12,388.4700000000001,6.191100000000005,0.0,3.0
CUR,CCC(CC)N1CCNC1/C=C/C=C/C(=O)/C=C/CCc1nccn1C(CC)CC,412.6220000000003,4.834400000000005,1.0,5.0
CUR,O=C(/C=C/C=C/c1ccncc1F)/C=C/C=C/c1ccncc1F,324.33,4.162900000000003,0.0,3.0
CUR,CC(C)n1ccnc1/C=C/C=C/C(=O)/C=C/c1nccn1C(C)C,324.42800000000005,4.093300000000004,0.0,5.0
CUR,CC(C)Cn1ccnc1/C=C/C=C/C(=O)/C=C/c1nccn1CC(C)C,352.4820000000001,4.243500000000004,0.0,5.0
CUR,CCC(C)n1ccnc1/C=C/C=C/C(=O)/C=C/c1nccn1C(C)CC,352.48200000000014,4.873500000000004,0.0,5.0
CUR,CCCC(C)n1ccnc1/C=C/C=C/C(=O)/C=C/c1nccn1C(C)CCC,380.5360000000002,5.653700000000006,0.0,5.0
CUR,CCC(CC)n1ccnc1/C=C/C=C/C(=O)/C=C/c1nccn1C(CC)CC,380.5360000000002,5.653700000000006,0.0,5.0
CUR,CC(C)n1c(/C=C/C=C/C(=O)/C=C/c2nc3ccccc3n2C(C)C)nc2ccccc21,424.5480000000001,6.399700000000006,0.0,5.0
CUR,CC(C)Cn1c(/C=C/C=C/C(=O)/C=C/c2nc3ccccc3n2CC(C)C)nc2ccccc21,452.6020000000002,6.549900000000006,0.0,5.0
CUR,CCC(C)n1c(/C=C/C=C/C(=O)/C=C/c2nc3ccccc3n2C(C)CC)nc2ccccc21,452.6020000000002,7.179900000000007,0.0,5.0
CUR,CCCC(C)n1c(/C=C/C=C/C(=O)/C=C/c2nc3ccccc3n2C(C)CCC)nc2ccccc21,480.65600000000023,7.960100000000008,0.0,5.0
CUR,CCC(CC)n1c(/C=C/C=C/C(=O)/C=C/c2nc3ccccc3n2C(CC)CC)nc2ccccc21,480.65600000000023,7.960100000000008,0.0,5.0
CUR,Cc1nc(C(F)(F)F)c(/C=C/C=C/C(=O)/C=C/C2=NC3C=CC=CC3N2C(C)C)s1,433.49900000000014,5.150720000000004,0.0,5.0
CUR,Cc1nc(C(F)(F)F)c(/C=C/C(=O)/C=C/c2sc(C)nc2C(F)(F)F)s1,412.3800000000001,5.549740000000003,0.0,5.0
CUR,CC(C)n1c(/C=C/C(=O)/C=C/c2ccccn2)nc2ccccc21,317.39200000000005,4.307900000000004,0.0,4.0
CUR,CCC(C)n1ccnc1/C=C/C(=O)/C=C/c1sc(C)nc1C(F)(F)F,369.4120000000001,4.933520000000004,0.0,5.0
CUR,CCn1c(/C=C/C(=O)/C=C/c2sc(C)nc2C(F)(F)F)nc2ccccc21,391.418,5.135620000000004,0.0,5.0
CUR,COc1ccc(OC)c(/C=C/C(=O)/C=C/c2c[nH]c3ccccc23)c1,333.38700000000006,4.480800000000004,1.0,3.0
CUR,COc1cc(/C=C/C(=O)/C=C/c2c[nH]c3ccccc23)cc(OC)c1OC,363.4130000000002,4.489400000000003,1.0,4.0
CUR,COc1ccc2cc(/C=C3\CNC/C(=C\c4cc5ccc(C)cc5nc4Cl)C3=O)c(Cl)nc2c1,490.3900000000001,6.046120000000005,1.0,5.0
CUR,O=C1/C(=C/c2cc3cc(F)ccc3nc2Cl)CNC/C1=C\c1cc2cc(F)ccc2nc1Cl,482.3170000000001,6.007300000000003,1.0,4.0
CUR,O=C1/C(=C/c2cc3ccccc3nc2Cl)CNC/C1=C\c1cc2ccccc2nc1Cl,446.3370000000002,5.729100000000003,1.0,4.0
CUR,O=C1/C(=C/C=C/c2ccccc2)N=C(/C=C/c2ccccc2)N1c1ccccc1,376.45900000000006,5.742400000000005,0.0,2.0
CUR,COc1cc(/C=C/C=C2\N=C(/C=C/c3ccccc3)NC2=O)ccc1O,346.3860000000001,3.5396000000000023,2.0,4.0
CUR,C=C/C=C(C)/C=C/C1=N/C(=C\C=C\c2ccccc2)C(=O)N1,290.36600000000004,3.800500000000003,1.0,2.0
CUR,CCCNC(=O)/C(=C/C=C/c1ccccc1)NC(=O)/C=C/c1ccccc1,360.4570000000001,3.9395000000000024,2.0,2.0
CUR,COc1cc(/C=C/c2cc(/C=C/c3ccc(O)c(O)c3)n(-c3cccc(Cl)c3)n2)ccc1O,460.9170000000001,5.991900000000006,3.0,6.0
CUR,COc1cc(/C=C/c2cc(/C=C/c3ccc(O)c(OC)c3)n(C(=O)c3ccncc3)n2)ccc1O,469.4970000000001,4.735800000000005,2.0,8.0
CUR,CN(C)c1ccc(/C=C/c2cc(/C=C/c3ccc(N(C)C)cc3)[nH]n2)cc1,358.48900000000003,4.882500000000004,1.0,3.0
CUR,CN(C)c1ccc(/C=C/c2cc(/C=C/c3ccc(N(C)C)cc3)n(-c3ccccc3)n2)cc1,434.5870000000001,6.345100000000007,0.0,4.0
CUR,COc1cc(OCc2ccccn2)ccc1/C=C/c1cc(/C=C/c2ccc3cc[nH]c3c2)[nH]n1,448.5260000000001,6.214400000000006,2.0,4.0
CUR,COc1cc(/C=C/c2cc(/C=C/c3ccc(O)c(OC)c3)n(-c3ccccn3)n2)ccc1O,441.4870000000001,5.0365000000000055,2.0,7.0
CUR,COc1cc(/C=C/c2cc(/C=C/c3ccc(O)c(OC)c3)n(-c3ccc(Cl)nn3)n2)ccc1O,476.92000000000013,5.084900000000005,2.0,8.0
CUR,COc1cc(/C=C/c2cc(/C=C/c3ccc(O)c(OC)c3)[nH]n2)ccc1O,364.401,4.178900000000003,3.0,5.0
CUR,COc1cc(/C=C/c2cc(CCc3ccc(OC(C)=O)c(OC)c3)on2)ccc1OC(C)=O,451.4750000000002,4.498000000000003,0.0,8.0
CUR,COc1cc(/C=C/C(=O)/C=C/c2ccc(OC3CC3)c(OC)c2)ccc1OC1CC1,406.4780000000002,5.0819000000000045,0.0,5.0
CUR,COc1cc(F)c(/C=C2\CN(C)C/C(=C\c3cc(OC)c(OC)cc3F)C2=O)cc1OC,445.4620000000002,3.9807000000000032,0.0,6.0
CUR,COc1cc(OC)c(OC)cc1/C=C1\CN(C)C/C(=C\c2cc(OC)c(OC)cc2OC)C1=O,469.5340000000003,3.7197000000000022,0.0,8.0
CUR,CCc1cc(/C=C/C=C2\COC/C(=C\c3ccc(Cl)cc3)C2=O)ccc1O,380.87100000000004,5.2305000000000055,1.0,3.0
CUR,COc1cc(/C=C/C=C2\COC/C(=C\c3ccc(F)cc3)C2=O)ccc1O,366.38800000000003,4.162400000000003,1.0,4.0
CUR,COc1ccc(/C=C2\COCCC2=O)cc1O,234.25099999999995,1.7735999999999996,1.0,4.0
CUR,COc1ccc(/C=C2\COCCC2=O)cc1OC,248.27799999999993,2.0766,0.0,4.0
CUR,COc1cccc(/C=C2\CN(C)CCC2=O)c1,231.29499999999993,1.9831999999999999,0.0,3.0
CUR,COc1ccc(/C=C2\CN(C)CCC2=O)cc1OC,261.32099999999997,1.9918,0.0,4.0
CUR,CN1CCC(=O)/C(=C/c2ccc(O)cc2)C1,217.268,1.6802,1.0,3.0
CUR,COc1cc(/C=C/C=C2\CN(C)C/C(=C\c3ccc(O)cc3)C2=O)ccc1O,377.44000000000005,3.644100000000003,2.0,5.0
CUR,CN1CCC(=O)/C(=C/c2ccc(Br)c(Br)c2)C1,359.06100000000004,3.4996000000000027,0.0,2.0
CUR,COc1cc(/C=C/C=C2\CN(C)C/C(=C\c3ccc(Br)c(Br)c3)C2=O)ccc1O,519.2330000000001,5.463500000000005,1.0,4.0
CUR,CN1CCC(=O)/C(=C/c2ccc(Cl)c(Cl)c2)C1,270.15900000000005,3.2814000000000023,0.0,2.0
CUR,COc1cc(/C=C/C=C2\CN(C)C/C(=C\c3ccc(Cl)c(Cl)c3)C2=O)ccc1O,430.3310000000001,5.245300000000006,1.0,4.0
CUR,CN1CCC(=O)/C(=C/c2ccc(F)c(F)c2)C1,237.24899999999997,2.2528000000000006,0.0,2.0
CUR,COc1cc(/C=C/C=C2\CN(C)C/C(=C\c3ccc(F)c(F)c3)C2=O)ccc1O,397.42100000000005,4.216700000000004,1.0,4.0
CUR,COc1cc(/C=C/C=C2\CN(C)C/C(=C\c3ccc(OC)c(OC)c3)C2=O)ccc1O,421.49300000000017,3.9557000000000033,1.0,6.0
CUR,CN1CCC(=O)/C(=C/c2ccc(O)c(O)c2)C1,233.267,1.3858,2.0,4.0
CUR,COc1cc(/C=C/C=C2\CN(C)C/C(=C\c3ccc(O)c(O)c3)C2=O)ccc1O,393.4390000000001,3.3497000000000035,3.0,6.0
